,id,num_nodes,edge_list,lifetime,arrival_time,nodes_data,edges_data
612,612,2,"[(0, 1)]",137.8982717877672,2034,"{'cpu': [18, 29], 'ram': [22, 19], 'rom': [13, 25]}",{'bw': [15]}
613,613,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",185.88338145305775,2058,"{'cpu': [5, 21, 2, 3, 5, 14, 11, 14, 12, 15, 29], 'ram': [23, 20, 8, 7, 18, 21, 25, 11, 17, 8, 17], 'rom': [8, 8, 3, 11, 24, 21, 28, 19, 6, 20, 26]}","{'bw': [21, 7, 16, 17, 14, 10, 5, 25, 29, 14]}"
614,614,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",845.2863668426627,2045,"{'cpu': [7, 9, 19, 27, 5, 6, 7, 27, 26, 16], 'ram': [6, 26, 4, 2, 25, 26, 3, 11, 27, 4], 'rom': [3, 5, 13, 24, 27, 29, 8, 16, 25, 21]}","{'bw': [27, 16, 13, 25, 8, 2, 5, 11, 9]}"
615,615,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",30.432070686854296,2056,"{'cpu': [6, 27, 2, 27, 19, 9, 7], 'ram': [26, 29, 18, 11, 3, 9, 11], 'rom': [14, 24, 2, 19, 27, 23, 16]}","{'bw': [28, 21, 19, 2, 28, 6]}"
616,616,4,"[(0, 1), (1, 2), (2, 3)]",779.6288584163884,2046,"{'cpu': [18, 21, 8, 15], 'ram': [20, 13, 6, 5], 'rom': [10, 20, 10, 4]}","{'bw': [29, 17, 27]}"
617,617,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",194.02912947188668,2062,"{'cpu': [27, 17, 17, 16, 20], 'ram': [11, 2, 19, 23, 28], 'rom': [2, 19, 15, 16, 27]}","{'bw': [12, 21, 27, 28]}"
618,618,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",162.2974551094776,2054,"{'cpu': [2, 26, 18, 10, 24, 22, 12, 25, 29], 'ram': [22, 13, 5, 28, 6, 21, 2, 13, 18], 'rom': [27, 15, 6, 28, 2, 16, 17, 6, 16]}","{'bw': [19, 27, 26, 4, 4, 13, 28, 7]}"
619,619,3,"[(0, 1), (1, 2)]",1935.1194572254956,2041,"{'cpu': [6, 16, 11], 'ram': [18, 27, 26], 'rom': [20, 4, 16]}","{'bw': [19, 26]}"
620,620,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",715.1173522095104,2059,"{'cpu': [8, 5, 7, 28, 25, 3, 23, 22, 5, 8, 5, 3, 15, 7], 'ram': [10, 6, 25, 28, 26, 14, 10, 21, 14, 2, 2, 17, 22, 22], 'rom': [21, 19, 27, 17, 19, 28, 27, 12, 28, 22, 7, 19, 4, 5]}","{'bw': [25, 10, 14, 6, 19, 6, 8, 25, 14, 9, 24, 23, 13]}"
621,621,3,"[(0, 1), (1, 2)]",534.9539505700476,2057,"{'cpu': [7, 27, 18], 'ram': [2, 10, 12], 'rom': [13, 11, 14]}","{'bw': [16, 2]}"
622,622,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",997.6439814890083,2055,"{'cpu': [17, 27, 20, 13, 27, 10, 10, 16, 28], 'ram': [11, 22, 26, 14, 2, 28, 19, 28, 15], 'rom': [14, 16, 28, 13, 25, 19, 15, 9, 10]}","{'bw': [20, 24, 5, 22, 21, 21, 26, 18]}"
623,623,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",2420.1801400701775,2043,"{'cpu': [19, 10, 26, 22, 21], 'ram': [6, 19, 7, 5, 22], 'rom': [19, 12, 29, 13, 21]}","{'bw': [27, 9, 22, 15]}"
624,624,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",75.73642991913543,2056,"{'cpu': [7, 22, 18, 3, 22, 10, 5, 28, 19], 'ram': [10, 11, 12, 27, 24, 26, 8, 16, 28], 'rom': [20, 23, 7, 17, 14, 7, 16, 26, 7]}","{'bw': [16, 2, 7, 20, 26, 7, 11, 2]}"
625,625,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",223.2451471357322,2054,"{'cpu': [28, 12, 22, 28, 22, 12, 3, 7], 'ram': [4, 22, 29, 14, 5, 9, 22, 26], 'rom': [8, 11, 21, 24, 9, 6, 15, 26]}","{'bw': [19, 20, 23, 3, 19, 9, 27]}"
626,626,2,"[(0, 1)]",897.8640130538143,2040,"{'cpu': [14, 18], 'ram': [26, 19], 'rom': [15, 16]}",{'bw': [13]}
627,627,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",596.5552585502738,2050,"{'cpu': [8, 12, 13, 7, 19, 29, 18, 8, 17, 19, 18, 25, 3, 21], 'ram': [9, 9, 29, 15, 11, 25, 5, 14, 24, 8, 5, 22, 19, 6], 'rom': [15, 19, 16, 25, 22, 5, 5, 17, 10, 12, 4, 27, 10, 8]}","{'bw': [23, 5, 15, 26, 25, 18, 17, 16, 27, 19, 23, 10, 22]}"
628,628,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",203.55450387157936,2056,"{'cpu': [19, 23, 17, 20, 7, 18, 18, 12, 24], 'ram': [5, 14, 6, 8, 22, 23, 21, 24, 15], 'rom': [27, 28, 25, 5, 7, 19, 14, 2, 17]}","{'bw': [15, 27, 10, 3, 28, 19, 2, 2]}"
629,629,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",562.1095513131636,2052,"{'cpu': [14, 12, 27, 23, 11, 28], 'ram': [26, 21, 13, 8, 29, 29], 'rom': [19, 3, 9, 19, 5, 8]}","{'bw': [24, 9, 13, 20, 19]}"
630,630,3,"[(0, 1), (1, 2)]",557.4795032962289,2141,"{'cpu': [10, 15, 8], 'ram': [16, 7, 2], 'rom': [8, 15, 12]}","{'bw': [24, 2]}"
631,631,4,"[(0, 1), (1, 2), (2, 3)]",736.8742996648728,2147,"{'cpu': [18, 25, 9, 25], 'ram': [16, 8, 21, 24], 'rom': [19, 18, 14, 2]}","{'bw': [13, 16, 26]}"
632,632,2,"[(0, 1)]",315.745597834793,2144,"{'cpu': [3, 14], 'ram': [6, 22], 'rom': [8, 8]}",{'bw': [29]}
633,633,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",196.5115250243585,2145,"{'cpu': [2, 10, 25, 19, 4, 10, 28, 17, 26, 17, 19, 7], 'ram': [3, 28, 4, 8, 18, 13, 22, 28, 19, 10, 26, 27], 'rom': [7, 8, 17, 17, 29, 9, 13, 19, 27, 9, 17, 21]}","{'bw': [27, 11, 2, 27, 9, 8, 5, 2, 26, 16, 8]}"
634,634,4,"[(0, 1), (1, 2), (2, 3)]",1460.3084444570295,2142,"{'cpu': [28, 19, 24, 10], 'ram': [26, 5, 22, 13], 'rom': [25, 16, 6, 15]}","{'bw': [21, 13, 16]}"
635,635,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",353.2918090611451,2143,"{'cpu': [4, 12, 27, 26, 9, 20, 25, 21, 27, 4, 29, 17, 13], 'ram': [6, 28, 5, 29, 3, 27, 13, 23, 13, 27, 27, 2, 16], 'rom': [29, 20, 13, 16, 17, 16, 10, 19, 27, 20, 29, 6, 7]}","{'bw': [14, 27, 21, 12, 29, 21, 26, 17, 13, 14, 22, 8]}"
636,636,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",3.3761320431143527,2139,"{'cpu': [6, 20, 16, 20, 8, 3, 19, 14, 11, 4, 18, 24, 2], 'ram': [17, 14, 20, 2, 17, 2, 11, 26, 29, 22, 5, 4, 23], 'rom': [27, 10, 28, 15, 4, 24, 19, 14, 14, 13, 24, 6, 5]}","{'bw': [2, 8, 22, 6, 3, 27, 8, 9, 26, 4, 22, 3]}"
637,637,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",49.49038405585889,2151,"{'cpu': [18, 24, 16, 2, 8, 22], 'ram': [3, 10, 10, 28, 21, 3], 'rom': [26, 4, 6, 24, 8, 2]}","{'bw': [14, 23, 19, 7, 15]}"
638,638,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",18.069941466539458,2146,"{'cpu': [28, 25, 21, 15, 23, 2, 9, 11], 'ram': [15, 18, 22, 14, 24, 7, 22, 10], 'rom': [5, 29, 9, 4, 24, 20, 23, 25]}","{'bw': [18, 10, 22, 28, 7, 15, 20]}"
639,639,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",862.853939912462,2154,"{'cpu': [29, 13, 18, 4, 12, 16, 16, 28, 20, 6, 26, 3, 21, 5], 'ram': [10, 13, 14, 27, 24, 24, 12, 27, 3, 13, 26, 9, 10, 3], 'rom': [10, 10, 23, 11, 3, 24, 25, 10, 12, 15, 5, 11, 5, 29]}","{'bw': [10, 19, 29, 26, 14, 24, 9, 10, 21, 17, 25, 13, 17]}"
640,640,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",189.01934546113188,2157,"{'cpu': [29, 28, 21, 4, 12, 21, 11, 24, 28, 3, 8, 10, 27, 29], 'ram': [17, 4, 23, 7, 3, 14, 24, 7, 11, 20, 13, 9, 16, 6], 'rom': [13, 24, 14, 8, 4, 2, 14, 23, 4, 19, 9, 19, 19, 29]}","{'bw': [21, 17, 20, 22, 15, 17, 16, 29, 6, 3, 24, 28, 23]}"
641,641,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",254.6257922312775,2143,"{'cpu': [2, 11, 13, 14, 16, 19, 5, 29, 9, 28, 4, 21, 27], 'ram': [3, 15, 25, 16, 22, 3, 16, 23, 9, 17, 14, 9, 5], 'rom': [7, 22, 25, 25, 24, 6, 25, 22, 15, 26, 3, 28, 14]}","{'bw': [27, 7, 13, 6, 23, 4, 2, 24, 20, 12, 27, 9]}"
642,642,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",24.68331890143288,2165,"{'cpu': [16, 14, 20, 19, 14, 26, 16, 14, 13], 'ram': [21, 27, 13, 29, 3, 21, 9, 28, 15], 'rom': [6, 29, 18, 27, 20, 11, 24, 19, 5]}","{'bw': [28, 29, 3, 28, 6, 26, 5, 8]}"
643,643,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",69.1932128722638,2152,"{'cpu': [28, 19, 5, 21, 20, 12, 16, 10, 17, 12, 26, 7], 'ram': [26, 26, 22, 14, 14, 10, 3, 20, 6, 3, 22, 11], 'rom': [11, 22, 18, 22, 29, 14, 24, 5, 28, 23, 23, 8]}","{'bw': [11, 27, 27, 12, 2, 23, 6, 21, 11, 6, 14]}"
644,644,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",658.8945694967277,2159,"{'cpu': [10, 7, 12, 12, 16, 27], 'ram': [20, 5, 10, 11, 24, 18], 'rom': [28, 12, 10, 11, 27, 11]}","{'bw': [12, 16, 28, 17, 3]}"
645,645,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",280.23033189553814,2146,"{'cpu': [14, 18, 22, 11, 19, 14, 17, 15], 'ram': [28, 17, 6, 12, 18, 2, 27, 7], 'rom': [5, 15, 19, 5, 10, 10, 8, 23]}","{'bw': [15, 28, 26, 6, 22, 19, 6]}"
646,646,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",132.1999270959874,2157,"{'cpu': [13, 6, 6, 3, 24, 5, 8, 26, 24, 24, 23, 2, 13, 12], 'ram': [10, 4, 28, 23, 18, 16, 6, 8, 24, 11, 17, 22, 10, 16], 'rom': [26, 25, 17, 13, 26, 2, 26, 5, 10, 7, 8, 6, 2, 10]}","{'bw': [2, 20, 21, 6, 2, 22, 25, 9, 4, 17, 20, 7, 8]}"
647,647,2,"[(0, 1)]",50.131757546642945,2147,"{'cpu': [6, 18], 'ram': [17, 24], 'rom': [16, 20]}",{'bw': [11]}
648,648,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",1535.8566597171439,2144,"{'cpu': [10, 14, 27, 6, 4, 17, 20], 'ram': [6, 11, 20, 28, 3, 10, 7], 'rom': [8, 6, 22, 3, 13, 19, 8]}","{'bw': [25, 18, 27, 5, 9, 10]}"
649,649,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",839.9612509821263,2156,"{'cpu': [24, 14, 26, 18, 29, 28, 18, 10], 'ram': [19, 15, 23, 21, 9, 13, 10, 22], 'rom': [17, 13, 7, 24, 11, 26, 3, 26]}","{'bw': [7, 15, 25, 26, 18, 29, 27]}"
650,650,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",94.6533651476258,2151,"{'cpu': [2, 13, 27, 20, 22, 6], 'ram': [21, 12, 26, 20, 4, 23], 'rom': [3, 12, 16, 23, 26, 21]}","{'bw': [16, 5, 3, 4, 16]}"
651,651,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",29.68222567198206,2153,"{'cpu': [26, 11, 19, 9, 2, 28, 25, 16, 15], 'ram': [17, 23, 17, 23, 15, 5, 16, 5, 6], 'rom': [21, 3, 8, 24, 27, 3, 8, 18, 27]}","{'bw': [25, 9, 12, 11, 29, 4, 7, 14]}"
652,652,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",541.4450309980226,2148,"{'cpu': [7, 4, 9, 28, 13, 14, 29], 'ram': [20, 26, 29, 22, 10, 3, 17], 'rom': [15, 17, 24, 21, 3, 29, 10]}","{'bw': [10, 4, 19, 23, 24, 14]}"
653,653,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",270.33552834510584,2143,"{'cpu': [15, 8, 28, 21, 28, 24, 4, 10, 12, 24, 18, 10, 29], 'ram': [20, 17, 11, 12, 19, 29, 26, 29, 28, 14, 20, 22, 19], 'rom': [22, 11, 17, 9, 15, 21, 4, 4, 18, 25, 17, 21, 22]}","{'bw': [16, 28, 2, 13, 4, 28, 24, 12, 2, 27, 4, 5]}"
654,654,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",105.23571230679073,2130,"{'cpu': [17, 26, 2, 16, 9, 5, 18, 5, 2], 'ram': [3, 18, 3, 10, 7, 10, 19, 11, 12], 'rom': [6, 24, 9, 2, 5, 24, 8, 11, 18]}","{'bw': [7, 26, 23, 24, 20, 4, 22, 12]}"
655,655,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",571.4170915855213,2146,"{'cpu': [25, 5, 28, 14, 22, 9], 'ram': [18, 12, 21, 8, 3, 13], 'rom': [18, 22, 6, 9, 29, 17]}","{'bw': [8, 29, 10, 18, 12]}"
656,656,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",545.4138535217724,2145,"{'cpu': [28, 8, 14, 9, 4, 15, 12], 'ram': [27, 14, 19, 26, 17, 11, 6], 'rom': [4, 5, 5, 16, 10, 27, 15]}","{'bw': [17, 15, 22, 13, 10, 6]}"
657,657,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",309.46715410618583,2136,"{'cpu': [10, 6, 18, 7, 5, 5, 11, 16, 7, 22, 24], 'ram': [6, 9, 19, 25, 19, 18, 24, 5, 24, 13, 11], 'rom': [9, 8, 8, 22, 21, 25, 6, 2, 18, 13, 27]}","{'bw': [27, 29, 19, 8, 15, 7, 16, 5, 11, 10]}"
658,658,4,"[(0, 1), (1, 2), (2, 3)]",538.1903435791581,2144,"{'cpu': [22, 20, 29, 12], 'ram': [25, 15, 15, 3], 'rom': [5, 5, 5, 7]}","{'bw': [6, 19, 6]}"
659,659,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",2594.2149114927415,2149,"{'cpu': [21, 9, 21, 8, 14, 27, 20, 17, 14, 23], 'ram': [9, 23, 21, 29, 15, 29, 26, 18, 15, 22], 'rom': [10, 27, 25, 7, 26, 22, 6, 6, 13, 28]}","{'bw': [10, 18, 21, 7, 16, 23, 17, 2, 19]}"
660,660,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",114.84117256476057,2261,"{'cpu': [3, 17, 19, 15, 13, 18, 17, 21, 2], 'ram': [26, 17, 8, 13, 3, 5, 10, 20, 15], 'rom': [24, 7, 21, 29, 19, 12, 10, 5, 16]}","{'bw': [12, 6, 18, 13, 9, 28, 3, 15]}"
661,661,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",543.3514122927661,2248,"{'cpu': [25, 5, 2, 17, 6, 7, 8, 29, 18, 28], 'ram': [22, 26, 15, 10, 29, 12, 15, 5, 4, 2], 'rom': [24, 2, 24, 15, 27, 7, 16, 21, 23, 7]}","{'bw': [21, 14, 26, 2, 2, 26, 6, 2, 19]}"
662,662,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",1441.4851920891017,2250,"{'cpu': [20, 7, 25, 6, 25, 20, 18, 11, 27], 'ram': [24, 23, 18, 5, 13, 5, 4, 16, 25], 'rom': [14, 6, 4, 15, 7, 6, 26, 20, 7]}","{'bw': [25, 26, 6, 10, 2, 20, 28, 4]}"
663,663,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",825.7575599020562,2250,"{'cpu': [28, 18, 11, 4, 12, 22, 26, 14], 'ram': [6, 27, 22, 23, 23, 15, 29, 14], 'rom': [8, 25, 23, 16, 2, 15, 6, 20]}","{'bw': [10, 4, 6, 29, 23, 26, 2]}"
664,664,4,"[(0, 1), (1, 2), (2, 3)]",1692.1321339723788,2255,"{'cpu': [19, 18, 19, 11], 'ram': [20, 29, 4, 11], 'rom': [19, 6, 26, 2]}","{'bw': [7, 23, 27]}"
665,665,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",150.91187114268766,2261,"{'cpu': [22, 22, 28, 9, 9], 'ram': [19, 8, 27, 10, 23], 'rom': [10, 22, 3, 19, 28]}","{'bw': [16, 12, 22, 20]}"
666,666,2,"[(0, 1)]",52.258111244248404,2247,"{'cpu': [10, 26], 'ram': [23, 16], 'rom': [23, 28]}",{'bw': [22]}
667,667,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",504.4364423659742,2250,"{'cpu': [17, 20, 15, 25, 16, 28, 3, 5, 7, 8, 10], 'ram': [12, 20, 26, 27, 11, 21, 2, 18, 2, 19, 29], 'rom': [2, 21, 22, 26, 18, 4, 22, 29, 16, 5, 4]}","{'bw': [23, 14, 25, 26, 29, 26, 13, 11, 18, 21]}"
668,668,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",398.3988488791716,2245,"{'cpu': [11, 9, 18, 25, 9, 22, 24, 2, 14, 8], 'ram': [14, 3, 21, 18, 14, 12, 24, 2, 27, 22], 'rom': [21, 2, 18, 19, 18, 18, 4, 19, 11, 24]}","{'bw': [10, 16, 27, 19, 28, 7, 18, 4, 28]}"
669,669,3,"[(0, 1), (1, 2)]",328.05483307283777,2242,"{'cpu': [13, 18, 14], 'ram': [7, 6, 5], 'rom': [22, 22, 18]}","{'bw': [20, 29]}"
670,670,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",163.77845496998313,2244,"{'cpu': [23, 15, 2, 24, 24, 19, 9, 10, 22, 14], 'ram': [26, 4, 22, 29, 12, 14, 6, 5, 25, 3], 'rom': [23, 17, 6, 7, 23, 12, 19, 3, 4, 27]}","{'bw': [22, 25, 15, 25, 16, 5, 18, 23, 28]}"
671,671,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",369.33416356069546,2255,"{'cpu': [4, 27, 21, 2, 24, 14, 8, 3, 12, 27, 16, 16, 29], 'ram': [17, 9, 11, 4, 6, 24, 4, 10, 6, 6, 26, 5, 10], 'rom': [20, 21, 3, 27, 19, 29, 3, 7, 13, 25, 11, 6, 23]}","{'bw': [24, 18, 13, 21, 8, 18, 2, 22, 22, 19, 24, 4]}"
672,672,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",153.7616633729271,2243,"{'cpu': [15, 5, 20, 9, 4, 18, 13, 18], 'ram': [26, 19, 22, 29, 24, 25, 26, 24], 'rom': [3, 15, 16, 28, 18, 27, 25, 20]}","{'bw': [16, 11, 27, 22, 16, 9, 21]}"
673,673,4,"[(0, 1), (1, 2), (2, 3)]",1149.4458023400452,2239,"{'cpu': [6, 10, 20, 22], 'ram': [27, 29, 8, 9], 'rom': [5, 22, 21, 12]}","{'bw': [21, 16, 4]}"
674,674,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",211.35785311332407,2261,"{'cpu': [26, 26, 3, 19, 21, 14, 10, 14, 17, 3, 8, 10, 14, 29], 'ram': [28, 8, 24, 4, 16, 24, 15, 6, 18, 13, 6, 24, 17, 23], 'rom': [6, 28, 28, 2, 5, 26, 16, 5, 28, 29, 19, 19, 17, 29]}","{'bw': [17, 26, 26, 29, 19, 15, 29, 12, 4, 21, 4, 2, 16]}"
675,675,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",100.0493807504593,2263,"{'cpu': [13, 26, 22, 10, 25, 15, 13, 5, 12], 'ram': [16, 2, 12, 14, 5, 5, 18, 21, 19], 'rom': [9, 22, 16, 25, 7, 2, 5, 8, 24]}","{'bw': [5, 19, 12, 17, 24, 14, 21, 12]}"
676,676,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",672.407048430258,2252,"{'cpu': [13, 7, 5, 24, 15, 12], 'ram': [15, 20, 2, 2, 4, 29], 'rom': [25, 13, 4, 22, 20, 16]}","{'bw': [26, 19, 29, 14, 15]}"
677,677,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",128.86116789012848,2242,"{'cpu': [13, 13, 12, 10, 26, 3, 26, 16, 12, 13], 'ram': [13, 13, 18, 18, 6, 13, 15, 29, 21, 28], 'rom': [24, 20, 24, 5, 23, 5, 27, 9, 23, 26]}","{'bw': [27, 14, 22, 22, 9, 29, 4, 28, 16]}"
678,678,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",758.507965235984,2243,"{'cpu': [12, 16, 19, 2, 14, 18, 23, 25, 15], 'ram': [14, 7, 21, 29, 6, 22, 25, 2, 8], 'rom': [12, 4, 23, 17, 18, 19, 10, 15, 22]}","{'bw': [23, 26, 19, 26, 3, 2, 28, 26]}"
679,679,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",306.2882298046262,2252,"{'cpu': [2, 19, 26, 12, 24, 19, 20, 2, 29, 9, 24, 23, 18, 6], 'ram': [4, 12, 26, 17, 20, 6, 18, 10, 3, 19, 7, 15, 5, 22], 'rom': [10, 6, 27, 13, 10, 20, 14, 25, 3, 9, 23, 17, 15, 11]}","{'bw': [27, 5, 27, 6, 23, 11, 11, 25, 19, 28, 10, 18, 14]}"
680,680,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",54.37047724783117,2250,"{'cpu': [5, 6, 15, 26, 26, 26, 19, 19, 6, 19, 26, 9, 7, 6], 'ram': [8, 6, 6, 28, 26, 5, 25, 6, 28, 9, 19, 3, 17, 29], 'rom': [28, 6, 14, 17, 2, 7, 19, 13, 3, 22, 5, 6, 21, 5]}","{'bw': [12, 16, 14, 12, 10, 13, 8, 19, 11, 19, 7, 8, 8]}"
681,681,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",216.76831075467229,2247,"{'cpu': [19, 2, 3, 20, 22, 16, 2], 'ram': [18, 4, 27, 19, 16, 9, 28], 'rom': [5, 24, 13, 13, 16, 29, 5]}","{'bw': [23, 14, 16, 5, 17, 12]}"
682,682,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",144.69404623677653,2252,"{'cpu': [20, 9, 6, 12, 24, 2, 15], 'ram': [5, 14, 5, 25, 10, 23, 28], 'rom': [22, 17, 17, 25, 26, 12, 24]}","{'bw': [27, 20, 6, 29, 23, 27]}"
683,683,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",765.0530245668672,2251,"{'cpu': [8, 20, 14, 14, 4, 26, 13, 9, 25], 'ram': [19, 6, 2, 29, 2, 8, 29, 25, 10], 'rom': [28, 26, 14, 23, 7, 15, 4, 13, 3]}","{'bw': [24, 16, 12, 7, 22, 17, 27, 26]}"
684,684,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",806.6515757572705,2251,"{'cpu': [26, 6, 14, 29, 5, 17, 12, 23], 'ram': [11, 12, 17, 22, 10, 22, 16, 19], 'rom': [3, 14, 16, 27, 8, 28, 21, 10]}","{'bw': [5, 5, 20, 20, 5, 19, 28]}"
685,685,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",51.557782067553035,2251,"{'cpu': [25, 15, 13, 11, 7, 15, 24, 3, 3, 28, 14, 19, 9, 25], 'ram': [17, 18, 4, 25, 23, 14, 19, 29, 7, 23, 9, 13, 21, 18], 'rom': [8, 6, 15, 18, 9, 16, 18, 18, 25, 5, 5, 8, 2, 16]}","{'bw': [13, 17, 15, 13, 8, 21, 16, 25, 5, 9, 24, 26, 23]}"
